Time,Systemic1.abdominal_aorta_C114_module.v,Systemic1.abdominal_aorta_C114_module.u
13.44,4.6659414e-05,16576.328
13.45,4.788127e-05,16576.96
13.46,4.926507e-05,16584.385
13.47,5.06166e-05,16593.451
13.48,5.180007e-05,16599.766
13.49,5.2735413e-05,16599.773
13.5,5.339178e-05,16590.809
13.51,5.3778545e-05,16571.074
13.52,5.3935128e-05,16539.605
13.53,5.392062e-05,16496.195
13.54,5.3804124e-05,16441.291
13.55,5.3656255e-05,16375.883
13.56,5.3542168e-05,16301.378
13.57,5.351631e-05,16219.461
13.58,5.3618794e-05,16131.959
13.59,5.387347e-05,16040.713
13.6,5.4287375e-05,15947.468
13.61,5.485152e-05,15853.775
13.62,5.5542696e-05,15760.93
13.63,5.632607e-05,15669.924
13.64,5.715835e-05,15581.431
13.65,5.7991223e-05,15495.8125
13.66,5.8774833e-05,15413.144
13.67,5.946109e-05,15333.252
13.68,6.000658e-05,15255.772
13.69,6.0374987e-05,15180.194
13.7,6.0538863e-05,15105.928
13.71,6.0480765e-05,15032.349
13.72,6.019367e-05,14958.85
13.73,5.968079e-05,14884.881
13.74,5.8954825e-05,14809.978
13.75,5.8036745e-05,14733.783
13.76,5.6954224e-05,14656.06
13.77,5.5739893e-05,14576.6875
13.78,5.442944e-05,14495.667
13.79,5.305977e-05,14413.1
13.8,5.1667266e-05,14329.173
13.81,5.0286242e-05,14244.144
13.82,4.8947648e-05,14158.313
13.83,4.767809e-05,14072.008
13.84,4.649913e-05,13985.555
13.85,4.5426925e-05,13899.267
13.86,4.4472134e-05,13813.427
13.87,4.3640113e-05,13728.275
13.88,4.293132e-05,13644.001
13.89,4.234187e-05,13560.741
13.9,4.1864278e-05,13478.574
13.91,4.1488172e-05,13397.528
13.92,4.120115e-05,13317.584
13.93,4.0989526e-05,13238.68
13.94,4.0839066e-05,13160.724
13.95,4.073564e-05,13083.602
13.96,4.066575e-05,13007.183
13.97,4.061699e-05,12931.333
13.98,4.0578336e-05,12855.923
13.99,4.054037e-05,12780.829
14,4.049535e-05,12705.944
14.01,4.0437237e-05,12631.181
14.02,4.036161e-05,12556.47
14.03,4.026552e-05,12481.765
14.04,4.014733e-05,12407.041
14.05,4.000649e-05,12332.291
14.06,3.9843344e-05,12257.527
14.07,3.9658906e-05,12182.774
14.08,3.945466e-05,12108.068
14.09,3.9232382e-05,12033.454
14.1,3.899401e-05,11958.979
14.11,3.8741506e-05,11884.691
14.12,3.8483846e-05,11811.21
14.13,3.8609047e-05,11759.732
14.14,4.1328847e-05,11818.377
14.15,5.0695766e-05,12100.844
14.16,6.9995025e-05,12654.667
14.17,9.941171e-05,13433.13
14.18,0.0001358901,14334.072
14.19,0.00017462407,15251.312
14.2,0.00021077057,16104.155
14.21,0.00024054472,16843.79
14.22,0.00026163613,17449.412
14.23,0.0002732493,17923.535
14.24,0.00027586927,18282.82
14.25,0.00027080174,18546.602
14.26,0.0002596895,18729.35
14.27,0.00024415925,18838.713
14.28,0.00022564275,18877.59
14.29,0.00020533451,18847.709
14.3,0.00018422052,18752.75
14.31,0.00016312306,18600.037
14.32,0.00014273298,18400.715
14.33,0.00012362412,18168.838
14.34,0.0001062544,17919.852
14.35,9.0962065e-05,17668.979
14.36,7.7961944e-05,17429.781
14.37,6.734549e-05,17213.105
14.38,5.908602e-05,17026.494
14.39,5.3050037e-05,16874.05
14.4,4.901482e-05,16756.672
14.41,4.6691282e-05,16672.564
14.42,4.5750243e-05,16617.914
14.43,4.5849443e-05,16587.568
14.44,4.665857e-05,16575.697
14.45,4.7879945e-05,16576.324
14.46,4.9263384e-05,16583.742
14.47,5.0614668e-05,16592.809
14.48,5.1797993e-05,16599.123
14.49,5.273328e-05,16599.135
14.5,5.338966e-05,16590.172
14.51,5.377648e-05,16570.443
14.52,5.393313e-05,16538.984
14.53,5.3918702e-05,16495.58
14.54,5.380228e-05,16440.684
14.55,5.365447e-05,16375.284
14.56,5.354043e-05,16300.788
14.57,5.351459e-05,16218.88
14.58,5.3617077e-05,16131.386
14.59,5.3871732e-05,16040.147
14.6,5.4285603e-05,15946.908
14.61,5.4849705e-05,15853.223
14.62,5.5540826e-05,15760.383
14.63,5.632415e-05,15669.382
14.64,5.7156383e-05,15580.893
14.65,5.7989222e-05,15495.278
14.66,5.877281e-05,15412.612
14.67,5.945906e-05,15332.725
14.68,6.0004564e-05,15255.247
14.69,6.0373e-05,15179.673
14.7,6.053693e-05,15105.409
14.71,6.04789e-05,15031.833
14.72,6.0191884e-05,14958.337
14.73,5.9679096e-05,14884.372
14.74,5.895323e-05,14809.472
14.75,5.803525e-05,14733.281
14.76,5.695283e-05,14655.562
14.77,5.5738597e-05,14576.193
14.78,5.442823e-05,14495.177
14.79,5.3058637e-05,14412.613
14.8,5.16662e-05,14328.691
14.81,5.0285224e-05,14243.666
14.82,4.894667e-05,14157.841
14.83,4.767713e-05,14071.539
14.84,4.6498182e-05,13985.089
14.85,4.542597e-05,13898.805
14.86,4.4471162e-05,13812.969
14.87,4.363912e-05,13727.82
14.88,4.2930296e-05,13643.55
14.89,4.2340813e-05,13560.293
14.9,4.186318e-05,13478.129
14.91,4.1487034e-05,13397.086
14.92,4.1199975e-05,13317.145
14.93,4.0988318e-05,13238.243
14.94,4.0837826e-05,13160.29
14.95,4.073437e-05,13083.17
14.96,4.066446e-05,13006.754
14.97,4.0615687e-05,12930.908
14.98,4.0577022e-05,12855.5
14.99,4.0539053e-05,12780.409
15,4.0494033e-05,12705.527
15.01,4.043592e-05,12630.767
15.02,4.0360304e-05,12556.059
15.03,4.0264225e-05,12481.357
15.04,4.0146046e-05,12406.636
15.05,4.0005223e-05,12331.89
15.06,3.9842093e-05,12257.129
15.07,3.965767e-05,12182.379
15.08,3.9453436e-05,12107.676
15.09,3.9231178e-05,12033.064
15.1,3.899282e-05,11958.592
15.11,3.874033e-05,11884.307
15.12,3.8482718e-05,11810.83
15.13,3.8608432e-05,11759.379
15.14,4.1330044e-05,11818.094
15.15,5.0700306e-05,12100.662
15.16,7.000361e-05,12654.589
15.17,9.942388e-05,13433.128
15.18,0.00013590454,14334.114
15.19,0.00017463928,15251.373
15.2,0.00021078526,16104.219
15.21,0.00024055799,16843.846
15.22,0.0002616472,17449.447
15.23,0.0002732574,17923.535
15.24,0.00027587404,18282.78
15.25,0.0002708032,18546.518
15.26,0.00025968798,18729.227
15.27,0.0002441553,18838.557
15.28,0.00022563692,18877.404
15.29,0.00020532736,18847.494
15.3,0.00018421252,18752.508
15.31,0.00016311459,18599.77
15.32,0.00014272438,18400.426
15.33,0.00012361567,18168.531
15.34,0.00010624635,17919.535
15.35,9.09546e-05,17668.658
15.36,7.795522e-05,17429.46
15.37,6.733961e-05,17212.791
15.38,5.908102e-05,17026.191
15.39,5.3045907e-05,16873.76
15.4,4.901151e-05,16756.395
15.41,4.6688707e-05,16672.303
15.42,4.57483e-05,16617.664
15.43,4.584802e-05,16587.332
15.44,4.6657555e-05,16575.47
15.45,4.787922e-05,16576.107
15.46,4.9262853e-05,16583.533
15.47,5.0614246e-05,16592.604
15.48,5.179761e-05,16598.92
15.49,5.2732885e-05,16598.932
15.5,5.3389213e-05,16589.969
15.51,5.377597e-05,16570.238
15.52,5.3932563e-05,16538.775
15.53,5.3918087e-05,16495.37
15.54,5.3801636e-05,16440.47
15.55,5.3653817e-05,16375.068
15.56,5.353979e-05,16300.569
15.57,5.351398e-05,16218.659
15.58,5.3616517e-05,16131.163
15.59,5.3871234e-05,16039.924
15.6,5.428517e-05,15946.685
15.61,5.484934e-05,15852.999
15.62,5.5540528e-05,15760.16
15.63,5.6323905e-05,15669.16
15.64,5.715618e-05,15580.673
15.65,5.798904e-05,15495.061
15.66,5.8772635e-05,15412.397
15.67,5.9458875e-05,15332.512
15.68,6.0004346e-05,15255.036
15.69,6.0372735e-05,15179.464
15.7,6.05366e-05,15105.202
15.71,6.0478495e-05,15031.627
15.72,6.0191393e-05,14958.133
15.73,5.9678518e-05,14884.169
15.74,5.895256e-05,14809.2705
15.75,5.803449e-05,14733.081
15.76,5.6951994e-05,14655.361
15.77,5.5737688e-05,14575.994
15.78,5.4427263e-05,14494.979
15.79,5.3057625e-05,14412.415
15.8,5.1665156e-05,14328.493
15.81,5.028417e-05,14243.469
15.82,4.8945614e-05,14157.644
15.83,4.767609e-05,14071.343
15.84,4.6497167e-05,13984.894
15.85,4.542499e-05,13898.61
15.86,4.4470227e-05,13812.775
15.87,4.363823e-05,13727.629
15.88,4.2929456e-05,13643.359
15.89,4.2340027e-05,13560.104
15.9,4.186244e-05,13477.941
15.91,4.1486346e-05,13396.9
15.92,4.119933e-05,13316.96
15.93,4.0987714e-05,13238.061
15.94,4.0837258e-05,13160.108
15.95,4.0733834e-05,13082.99
15.96,4.066395e-05,13006.575
15.97,4.0615192e-05,12930.73
15.98,4.0576546e-05,12855.324
15.99,4.0538584e-05,12780.234
16,4.049357e-05,12705.354
16.01,4.043546e-05,12630.594
16.02,4.0359846e-05,12555.887
16.03,4.026377e-05,12481.187
16.04,4.014559e-05,12406.466
16.05,4.000476e-05,12331.721
16.06,3.9841627e-05,12256.96
16.07,3.96572e-05,12182.212
16.08,3.9452963e-05,12107.51
16.09,3.9230694e-05,12032.898
16.1,3.8992333e-05,11958.427
16.11,3.8739836e-05,11884.144
16.12,3.8482256e-05,11810.67
16.13,3.86079e-05,11759.213
16.14,4.132854e-05,11817.886
16.15,5.0696217e-05,12100.368
16.16,6.9995556e-05,12654.186
16.17,9.9411394e-05,13432.619
16.18,0.00013588813,14333.52
16.19,0.00017461996,15250.713
16.2,0.00021076422,16103.512
16.21,0.00024053636,16843.105
16.22,0.0002616261,17448.693
16.23,0.00027323797,17922.787
16.24,0.00027585714,18282.049
16.25,0.00027078926,18545.81
16.26,0.0002596771,18728.545
16.27,0.00024414732,18837.9
16.28,0.00022563158,18876.773
16.29,0.00020532426,18846.893
16.3,0.00018421134,18751.938
16.31,0.00016311498,18599.229
16.32,0.00014272604,18399.918
16.33,0.00012361826,18168.053
16.34,0.000106249565,17919.082
16.35,9.095815e-05,17668.225
16.36,7.795885e-05,17429.043
16.37,6.734309e-05,17212.38
16.38,5.9084177e-05,17025.785
16.39,5.3048614e-05,16873.354
16.4,4.9013684e-05,16755.984
16.41,4.6690315e-05,16671.887
16.42,4.5749348e-05,16617.24
16.43,4.5848545e-05,16586.898
16.44,4.6657613e-05,16575.031
16.45,4.78789e-05,16575.658
16.46,4.926223e-05,16583.078
16.47,5.0613406e-05,16592.145
16.48,5.1796622e-05,16598.459
16.49,5.2731808e-05,16598.47
16.5,5.3388092e-05,16589.51
16.51,5.3774842e-05,16569.781
16.52,5.3931446e-05,16538.322
16.53,5.3916985e-05,16494.92
16.54,5.3800544e-05,16440.025
16.55,5.365272e-05,16374.63
16.56,5.3538664e-05,16300.137
16.57,5.3512817e-05,16218.232
16.58,5.3615287e-05,16130.742
16.59,5.3869924e-05,16039.508
16.6,5.4283766e-05,15946.274
16.61,5.4847835e-05,15852.593
16.62,5.553892e-05,15759.758
16.63,5.63222e-05,15668.761
16.64,5.7154386e-05,15580.276
16.65,5.7987174e-05,15494.666
16.66,5.8770718e-05,15412.005
16.67,5.9456925e-05,15332.121
16.68,6.000239e-05,15254.647
16.69,6.0370796e-05,15179.076
16.7,6.0534698e-05,15104.816
16.71,6.047665e-05,15031.243
16.72,6.0189628e-05,14957.751
16.73,5.9676844e-05,14883.789
16.74,5.8950995e-05,14808.894
16.75,5.8033038e-05,14732.706
16.76,5.6950656e-05,14654.989
16.77,5.5736462e-05,14575.625
16.78,5.442615e-05,14494.612
16.79,5.305661e-05,14412.052
16.8,5.1664232e-05,14328.133
16.81,5.028332e-05,14243.112
16.82,4.8944825e-05,14157.29
16.83,4.7675352e-05,14070.992
16.84,4.6496458e-05,13984.546
16.85,4.5424298e-05,13898.266
16.86,4.446954e-05,13812.434
16.87,4.363754e-05,13727.289
16.88,4.292875e-05,13643.022
16.89,4.23393e-05,13559.769
16.9,4.1861687e-05,13477.608
16.91,4.1485564e-05,13396.569
16.92,4.1198517e-05,13316.631
16.93,4.0986866e-05,13237.733
16.94,4.083638e-05,13159.783
16.95,4.0732928e-05,13082.667
16.96,4.0663017e-05,13006.254
16.97,4.061424e-05,12930.411
16.98,4.0575575e-05,12855.007
16.99,4.0537598e-05,12779.919
17,4.0492574e-05,12705.04
17.01,4.0434457e-05,12630.282
17.02,4.0358835e-05,12555.577
17.03,4.0262752e-05,12480.879
17.04,4.014457e-05,12406.16
17.05,4.0003746e-05,12331.417
17.06,3.984062e-05,12256.659
17.07,3.9656203e-05,12181.912
17.08,3.9451977e-05,12107.213
17.09,3.9229726e-05,12032.6045
17.1,3.899138e-05,11958.135
17.11,3.8738897e-05,11883.853
17.12,3.8481354e-05,11810.385
17.13,3.8608276e-05,11758.992
17.14,4.1334053e-05,11817.863
17.15,5.071208e-05,12100.671
17.16,7.002519e-05,12654.848
17.17,9.945452e-05,13433.584
17.18,0.00013594149,14334.699
17.19,0.00017467915,15252.026
17.2,0.00021082505,16104.904
17.21,0.00024059543,16844.54
17.22,0.00026168054,17450.123
17.23,0.0002732853,17924.17
17.24,0.00027589564,18283.36
17.25,0.00027081824,18547.04
17.26,0.00025969686,18729.686
17.27,0.00024415873,18838.955
17.28,0.00022563578,18877.74
17.29,0.00020532253,18847.768
17.3,0.00018420484,18752.719
17.31,0.0001631048,18599.92
17.32,0.00014271322,18400.523
17.33,0.00012360375,18168.584
17.34,0.00010623427,17919.555
17.35,9.094287e-05,17668.656
17.36,7.7944256e-05,17429.45
17.37,6.732974e-05,17212.78
17.38,5.9072445e-05,17026.19
17.39,5.3038744e-05,16873.775
17.4,4.900577e-05,16756.432
17.41,4.6684323e-05,16672.363
17.42,4.5745142e-05,16617.748
17.43,4.584591e-05,16587.44
17.44,4.665629e-05,16575.598
17.45,4.7878606e-05,16576.25
17.46,4.9262686e-05,16583.69
17.47,5.061436e-05,16592.768
17.48,5.1797866e-05,16599.09
17.49,5.273318e-05,16599.104
17.5,5.3389478e-05,16590.139
17.51,5.377617e-05,16570.404
17.52,5.3932697e-05,16538.936
17.53,5.391817e-05,16495.521
17.54,5.3801705e-05,16440.613
17.55,5.365392e-05,16375.203
17.56,5.353997e-05,16300.696
17.57,5.351429e-05,16218.778
17.58,5.3616994e-05,16131.275
17.59,5.3871907e-05,16040.031
17.6,5.428605e-05,15946.788
17.61,5.4850418e-05,15853.1
17.62,5.5541797e-05,15760.258
17.63,5.6325345e-05,15669.257
17.64,5.7157773e-05,15580.7705
17.65,5.7990757e-05,15495.158
17.66,5.877443e-05,15412.496
17.67,5.9460694e-05,15332.612
17.68,6.0006143e-05,15255.139
17.69,6.037446e-05,15179.568
17.7,6.0538205e-05,15105.308
17.71,6.047994e-05,15031.733
17.72,6.0192666e-05,14958.24
17.73,5.9679587e-05,14884.276
17.74,5.8953403e-05,14809.377
17.75,5.8035097e-05,14733.187
17.76,5.695235e-05,14655.465
17.77,5.5737797e-05,14576.097
17.78,5.442714e-05,14495.078
17.79,5.3057287e-05,14412.512
17.8,5.1664632e-05,14328.587
17.81,5.028349e-05,14243.561
17.82,4.894482e-05,14157.731
17.83,4.767523e-05,14071.428
17.84,4.6496272e-05,13984.977
17.85,4.5424105e-05,13898.691
17.86,4.446939e-05,13812.8545
17.87,4.3637476e-05,13727.706
17.88,4.292881e-05,13643.437
17.89,4.2339503e-05,13560.18
17.9,4.186206e-05,13478.018
17.91,4.148611e-05,13396.977
17.92,4.1199244e-05,13317.037
17.93,4.0987765e-05,13238.138
17.94,4.0837436e-05,13160.1875
17.95,4.0734125e-05,13083.069
17.96,4.066433e-05,13006.655
17.97,4.0615643e-05,12930.812
17.98,4.0577048e-05,12855.405
17.99,4.0539115e-05,12780.315
18,4.0494113e-05,12705.435
18.01,4.0436e-05,12630.675
18.02,4.036037e-05,12555.967
18.03,4.0264265e-05,12481.266
18.04,4.0146057e-05,12406.544
18.05,4.0005198e-05,12331.798
18.06,3.9842034e-05,12257.036
18.07,3.9657574e-05,12182.286
18.08,3.945331e-05,12107.583
18.09,3.9231018e-05,12032.972
18.1,3.899263e-05,11958.499
18.11,3.8740112e-05,11884.214
18.12,3.8482412e-05,11810.732
18.13,3.8607097e-05,11759.235
18.14,4.132594e-05,11817.858
18.15,5.0692342e-05,12100.327
18.16,6.999198e-05,12654.177
18.17,9.940966e-05,13432.669
18.18,0.00013588907,14333.631
18.19,0.00017462364,15250.874
18.2,0.00021077014,16103.71
18.21,0.00024054381,16843.328
18.22,0.000261634,17448.914
18.23,0.0002732451,17922.98
18.24,0.00027586246,18282.205
18.25,0.0002707923,18545.93
18.26,0.00025967788,18728.633
18.27,0.00024414615,18837.967
18.28,0.00022562893,18876.822
18.29,0.00020532057,18846.928
18.3,0.00018420692,18751.957
18.31,0.0001631101,18599.232
18.32,0.0001427209,18399.904
18.33,0.00012361305,18168.023
18.34,0.00010624445,17919.037
18.35,9.095327e-05,17668.17
18.36,7.795431e-05,17428.98
18.37,6.7339e-05,17212.314
18.38,5.9080605e-05,17025.719
18.39,5.3045598e-05,16873.291
18.4,4.9011236e-05,16755.926
18.41,4.6688427e-05,16671.834
18.42,4.574798e-05,16617.195
18.43,4.584764e-05,16586.861
18.44,4.6657096e-05,16575
18.45,4.787869e-05,16575.635
18.46,4.926225e-05,16583.059
18.47,5.061357e-05,16592.129
18.48,5.1796866e-05,16598.445
18.49,5.2732074e-05,16598.457
18.5,5.338834e-05,16589.494
18.51,5.377504e-05,16569.766
18.52,5.3931573e-05,16538.305
18.53,5.391704e-05,16494.9
18.54,5.3800526e-05,16440.004
18.55,5.365264e-05,16374.6045
18.56,5.353854e-05,16300.109
18.57,5.3512656e-05,16218.201
18.58,5.3615116e-05,16130.709
18.59,5.386975e-05,16039.473
18.6,5.428361e-05,15946.237
18.61,5.4847704e-05,15852.555
18.62,5.5538818e-05,15759.719
18.63,5.6322133e-05,15668.721
18.64,5.715435e-05,15580.236
18.65,5.7987167e-05,15494.627
18.66,5.877073e-05,15411.966
18.67,5.9456943e-05,15332.082
18.68,6.0002403e-05,15254.609
18.69,6.0370796e-05,15179.039
18.7,6.053468e-05,15104.779
18.71,6.0476603e-05,15031.207
18.72,6.0189544e-05,14957.716
18.73,5.967672e-05,14883.754
18.74,5.8950824e-05,14808.857
18.75,5.8032827e-05,14732.67
18.76,5.69504e-05,14654.953
18.77,5.5736167e-05,14575.589
18.78,5.442582e-05,14494.576
18.79,5.305625e-05,14412.016
18.8,5.166385e-05,14328.097
18.81,5.0282924e-05,14243.075
18.82,4.894443e-05,14157.253
18.83,4.7674956e-05,14070.954
18.84,4.6496072e-05,13984.508
18.85,4.5423927e-05,13898.228
18.86,4.446919e-05,13812.3955
18.87,4.3637214e-05,13727.251
18.88,4.2928452e-05,13642.984
18.89,4.233903e-05,13559.731
18.9,4.1861447e-05,13477.571
18.91,4.148535e-05,13396.532
18.92,4.119833e-05,13316.594
18.93,4.0986703e-05,13237.696
18.94,4.0836236e-05,13159.747
18.95,4.07328e-05,13082.631
18.96,4.0662904e-05,13006.219
18.97,4.061414e-05,12930.376
18.98,4.0575484e-05,12854.972
18.99,4.0537514e-05,12779.884
19,4.0492494e-05,12705.005
19.01,4.0434377e-05,12630.247
19.02,4.0358755e-05,12555.543
19.03,4.0262672e-05,12480.844
19.04,4.014449e-05,12406.126
19.05,4.000366e-05,12331.383
19.06,3.9840532e-05,12256.625
19.07,3.9656108e-05,12181.878
19.08,3.945188e-05,12107.179
19.09,3.922962e-05,12032.57
19.1,3.8991268e-05,11958.101
19.11,3.8738777e-05,11883.819
19.12,3.8481234e-05,11810.35
19.13,3.8607322e-05,11758.913
19.14,4.1328676e-05,11817.605
19.15,5.069658e-05,12100.083
19.16,6.99951e-05,12653.866
19.17,9.9409146e-05,13432.249
19.18,0.0001358836,14333.098
19.19,0.00017461323,15250.246
19.2,0.00021075572,16103.011
19.21,0.00024052658,16842.578
19.22,0.0002616151,17448.123
19.23,0.00027322525,17922.15
19.24,0.00027584223,18281.336
19.25,0.00027077226,18545.03
19.26,0.0002596585,18727.709
19.27,0.00024412794,18837.025
19.28,0.00022561225,18875.877
19.29,0.00020530571,18845.982
19.3,0.00018419404,18751.021
19.31,0.00016309922,18598.313
19.32,0.00014271199,18399.006
19.33,0.00012360596,18167.146
19.34,0.00010623903,17918.188
19.35,9.094932e-05,17667.346
19.36,7.79516e-05,17428.18
19.37,6.7337285e-05,17211.537
19.38,5.9079637e-05,17024.959
19.39,5.304515e-05,16872.547
19.4,4.90111e-05,16755.193
19.41,4.668842e-05,16671.11
19.42,4.5747955e-05,16616.475
19.43,4.584749e-05,16586.143
19.44,4.665675e-05,16574.281
19.45,4.7878108e-05,16574.914
19.46,4.9261413e-05,16582.336
19.47,5.0612492e-05,16591.402
19.48,5.1795574e-05,16597.715
19.49,5.2730597e-05,16597.723
19.5,5.338672e-05,16588.76
19.51,5.377331e-05,16569.03
19.52,5.3929773e-05,16537.566
19.53,5.391519e-05,16494.164
19.54,5.3798656e-05,16439.27
19.55,5.3650758e-05,16373.873
19.56,5.3536653e-05,16299.382
19.57,5.351076e-05,16217.479
19.58,5.3613203e-05,16129.991
19.59,5.3867807e-05,16038.761
19.6,5.428162e-05,15945.531
19.61,5.4845656e-05,15851.8545
19.62,5.5536697e-05,15759.024
19.63,5.631992e-05,15668.032
19.64,5.7152043e-05,15579.554
19.65,5.7984762e-05,15493.948
19.66,5.8768226e-05,15411.292
19.67,5.945435e-05,15331.413
19.68,5.999973e-05,15253.944
19.69,6.0368056e-05,15178.378
19.7,6.053189e-05,15104.121
19.71,6.047378e-05,15030.553
19.72,6.0186714e-05,14957.063
19.73,5.96739e-05,14883.105
19.74,5.894804e-05,14808.213
19.75,5.8030095e-05,14732.028
19.76,5.694774e-05,14654.315
19.77,5.5733595e-05,14574.955
19.78,5.4423333e-05,14493.945
19.79,5.305386e-05,14411.39
19.8,5.166155e-05,14327.475
19.81,5.0280716e-05,14242.457
19.82,4.8942296e-05,14156.639
19.83,4.7672893e-05,14070.345
19.84,4.6494097e-05,13983.903
19.85,4.5422035e-05,13897.627
19.86,4.446737e-05,13811.798
19.87,4.3635464e-05,13726.658
19.88,4.2926757e-05,13642.3955
19.89,4.2337382e-05,13559.146
19.9,4.185984e-05,13476.99
19.91,4.148377e-05,13395.956
19.92,4.119677e-05,13316.021
19.93,4.0985156e-05,13237.128
19.94,4.0834697e-05,13159.183
19.95,4.073126e-05,13082.069
19.96,4.0661354e-05,13005.661
19.97,4.061258e-05,12929.821
19.98,4.0573912e-05,12854.421
19.99,4.0535924e-05,12779.336
20,4.049089e-05,12704.462
